filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
opal/mca/rcache/rgpusm/rcache_rgpusm_component.c,28,0,0.0,2,0,0.0,4,0,0.0,0,'2.25',20.25,1.0,6,3,54,2,4,21,18,34,0,432,0,432,4.8,1.2
opal/mca/rcache/rgpusm/rcache_rgpusm_module.c,285,0,0.0,214,0,0.0,10,0,0.0,2,'2.8',54.4,2.3,15,1,290,0,10,143,15,191,0,598,0,598,59.0,5.9
opal/mca/reachable/base/reachable_base_alloc.c,25,0,0.0,12,0,0.0,3,0,0.0,0,'2.25',9.75,2.0,2,4,28,0,4,11,8,11,0,213,0,213,6.0,2.0
opal/mca/reachable/base/reachable_base_frame.c,6,6,1.0,0,0,,3,3,1.0,0,2,3.5,2.75,3,4,5,1,4,8,12,16,0,205,0,205,3.0,1.0
opal/mca/reachable/base/reachable_base_select.c,10,9,0.9,2,1,0.5,1,1,1.0,0,2,26.0,1.0,5,1,26,0,1,7,5,20,0,205,0,205,2.0,2.0
opal/mca/reachable/weighted/reachable_weighted.c,61,3,0.049,26,0,0.0,5,1,0.2,0,4,29.0,1.8,7,2,102,3,5,21,14,70,0,393,0,393,22.0,4.4
opal/mca/reachable/weighted/reachable_weighted_component.c,10,10,1.0,0,0,,4,4,1.0,0,2,5.0,1.25,1,4,6,2,4,5,4,39,0,369,0,369,4.0,1.0
opal/mca/shmem/base/shmem_base_close.c,8,8,1.0,4,2,0.5,1,1,1.0,0,2,13.0,1.0,4,1,13,0,1,7,4,22,0,194,0,194,3.0,3.0
opal/mca/shmem/base/shmem_base_open.c,4,4,1.0,2,1,0.5,1,1,1.0,1,2,11.5,4.5,2,2,22,1,2,5,4,36,0,193,0,193,2.0,2.0
opal/mca/shmem/base/shmem_base_select.c,63,42,0.667,40,16,0.4,3,2,0.667,5,'3.33333333333333',52.0,1.33333333333333,10,1,107,3,3,23,10,61,0,218,0,218,12.0,4.0
opal/mca/shmem/base/shmem_base_wrappers.c,25,0,0.0,10,0,0.0,5,0,0.0,14,2,8.0,1.6,2,5,8,0,5,20,10,25,0,197,0,197,10.0,2.0
opal/mca/shmem/mmap/shmem_mmap_component.c,31,23,0.742,8,4,0.5,5,4,0.8,1,'2.8',18.6,1.6,5,3,72,5,5,21,15,58,0,196,0,196,9.0,1.8
opal/mca/shmem/mmap/shmem_mmap_module.c,207,4,0.019,80,0,0.0,12,2,0.1669999999999999,1,'5.08333333333333',33.4166666666667,1.66666666666667,13,6,165,1,12,105,78,121,0,475,0,475,43.2,3.6
opal/mca/shmem/posix/shmem_posix_common_utils.c,16,8,0.5,10,2,0.2,1,1,1.0,2,6,48.0,2.0,4,1,48,0,1,5,4,46,0,379,0,379,5.0,5.0
opal/mca/shmem/posix/shmem_posix_component.c,38,20,0.526,12,4,0.3329999999999999,4,3,0.75,1,3,21.5,1.75,11,2,60,3,4,26,22,69,0,383,0,383,8.0,2.0
opal/mca/shmem/posix/shmem_posix_module.c,118,0,0.0,40,0,0.0,8,0,0.0,1,'4.125',31.625,1.375,10,6,105,1,8,85,60,101,0,436,0,436,22.4,2.8
opal/mca/shmem/sysv/shmem_sysv_component.c,45,28,0.622,20,8,0.4,4,3,0.75,1,'4.75',23.25,1.75,9,2,68,2,4,23,18,62,0,204,0,204,12.0,3.0
opal/mca/shmem/sysv/shmem_sysv_module.c,88,0,0.0,28,0,0.0,8,0,0.0,0,'3.375',25.5,1.375,9,6,87,1,8,80,54,83,0,421,0,421,16.0,2.0
opal/mca/smsc/accelerator/smsc_accelerator_component.c,36,0,0.0,20,0,0.0,5,0,0.0,0,'3.4',12.6,1.0,15,3,23,2,5,33,45,10,0,432,0,432,13.0,2.6
opal/mca/smsc/accelerator/smsc_accelerator_module.c,126,0,0.0,64,0,0.0,9,0,0.0,1,'3.9',18.5,3.1,17,2,46,1,10,93,34,9,0,465,0,465,36.9,4.1
opal/mca/smsc/base/smsc_base_frame.c,53,0,0.0,36,0,0.0,3,0,0.0,6,2,20.6,3.4,11,4,77,2,5,29,44,33,0,412,0,412,9.0,3.0
opal/mca/threads/base/create_join.c,22,15,0.682,4,2,0.5,6,4,0.667,0,'2.28571428571429',5.57142857142857,1.57142857142857,1,7,14,0,7,14,7,27,0,219,0,219,10.8,1.8
opal/mca/threads/base/mutex.c,36,11,0.306,4,1,0.25,9,2,0.222,0,2,5.45454545454545,1.63636363636364,1,11,13,1,11,18,11,29,0,142,0,142,10.8,1.2
opal/mca/threads/base/threads_base.c,2,2,1.0,0,0,,1,1,1.0,0,2,2.5,4.5,0,2,4,0,2,2,0,30,0,208,0,208,1.0,1.0
opal/mca/threads/base/tsd.c,53,0,0.0,36,0,0.0,5,0,0.0,2,'2.27272727272727',8.54545454545454,1.90909090909091,2,9,23,0,11,25,18,0,0,227,0,227,10.0,2.0
opal/mca/threads/base/wait_sync.c,54,0,0.0,34,0,0.0,3,0,0.0,0,'2.6',26.6,1.4,4,1,82,4,5,31,4,46,0,243,0,243,18.9,6.3
opal/mca/threads/pthreads/threads_pthreads_component.c,4,4,1.0,0,0,,2,2,1.0,0,2,4.0,1.0,2,2,4,1,2,5,4,25,0,209,0,209,2.0,1.0
opal/mca/threads/pthreads/threads_pthreads_condition.c,6,6,1.0,0,0,,2,2,1.0,0,2,3.0,2.0,0,3,5,0,3,3,0,20,0,143,0,143,2.0,1.0
opal/mca/threads/pthreads/threads_pthreads_module.c,21,0,0.0,12,0,0.0,2,0,0.0,0,2,20.0,1.5,1,2,34,0,2,3,2,25,0,227,0,227,9.0,4.5
opal/mca/threads/pthreads/threads_pthreads_mutex.h,43,18,0.419,18,5,0.278,10,4,0.4,0,'2.54545454545455',11.0909090909091,1.18181818181818,1,10,34,1,11,13,10,0,0,121,0,121,22.0,2.2
opal/mca/threads/pthreads/threads_pthreads_threads.h,3,0,0.0,0,0,,1,0,0.0,0,2,4.0,1.0,1,1,4,0,1,2,1,0,0,208,0,208,1.0,1.0
opal/mca/threads/pthreads/threads_pthreads_tsd.h,9,0,0.0,0,0,,3,0,0.0,0,2,5.0,1.66666666666667,1,3,5,0,3,6,3,0,3,0,0,3,5.1,1.7
opal/mca/threads/pthreads/threads_pthreads_yield.c,21,13,0.619,8,4,0.5,3,1,0.3329999999999999,1,'2.33333333333333',14.0,1.0,3,2,32,5,3,14,6,15,0,203,0,203,5.1,1.7
opal/mca/threads/thread_usage.h,11,5,0.455,22,3,0.136,10,3,0.3,0,2,5.0,1.0,0,1,5,1,1,2,0,0,0,81,0,81,1.0,1.0
opal/mca/threads/wait_sync.h,18,0,0.0,12,0,0.0,2,0,0.0,4,0,0.0,0.0,0,0,0,7,0,0,0,0,0,220,0,220,5.0,2.5
opal/mca/timer/base/timer_base_open.c,10,9,0.9,2,1,0.5,3,3,1.0,1,'2.25',6.5,2.75,3,4,10,1,4,8,12,30,0,196,0,196,3.9,1.3
opal/mca/timer/darwin/timer_darwin.h,15,11,0.733,4,3,0.75,2,2,1.0,0,'2.66666666666667',9.0,1.0,0,2,18,3,3,7,0,0,0,9,0,9,5.1,1.7
opal/mca/timer/darwin/timer_darwin_component.c,5,5,1.0,0,0,,1,1,1.0,0,2,10.0,1.0,1,1,10,4,1,4,1,57,0,195,0,195,1.0,1.0
opal/runtime/opal_finalize.c,24,8,0.3329999999999999,14,2,0.143,3,1,0.3329999999999999,14,'2.33333333333333',11.6666666666667,1.0,4,1,20,3,3,14,4,31,0,387,0,387,9.0,3.0
opal/runtime/opal_info_support.c,799,0,0.0,424,0,0.0,26,0,0.0,5,'8.17857142857143',43.1071428571429,2.28571428571429,39,7,171,37,28,258,273,115,764,0,0,764,257.40000000000003,9.9
opal/runtime/opal_init.c,61,40,0.6559999999999999,42,20,0.476,2,2,1.0,70,2,53.3333333333333,1.66666666666667,20,1,126,4,3,36,20,78,0,436,0,436,21.0,10.5
opal/runtime/opal_init_core.c,230,42,0.183,121,18,0.149,4,2,0.5,17,'19.75',109.5,1.75,20,1,223,3,4,35,20,109,0,423,0,423,98.0,24.5
opal/runtime/opal_params.c,14,12,0.857,4,2,0.5,2,2,1.0,3,2,20.5,1.0,2,1,37,1,2,7,2,34,0,374,0,374,7.0,3.5
opal/runtime/opal_params_core.c,172,119,0.6920000000000001,80,42,0.525,3,3,1.0,26,17,137.666666666667,2.0,10,1,310,23,3,48,10,94,0,425,0,425,48.900000000000006,16.3
opal/runtime/opal_progress.c,163,67,0.411,52,22,0.423,16,6,0.375,71,'2.82352941176471',22.1764705882353,1.41176470588235,5,1,47,13,17,96,5,98,0,428,0,428,60.8,3.8
opal/tools/wrappers/opal_wrapper.c,558,0,0.0,324,0,0.0,13,0,0.0,0,'12.5384615384615',63.5384615384615,1.53846153846154,21,1,437,5,13,129,21,209,0,673,0,673,180.7,13.9
opal/util/alfg.c,31,0,0.0,8,0,0.0,4,0,0.0,5,'2.75',16.25,1.25,1,1,28,1,4,14,1,64,0,10,0,10,8.8,2.2
opal/util/arch.c,72,39,0.542,28,7,0.25,6,5,0.833,33,'6.16666666666667',24.5,1.33333333333333,0,2,58,1,6,13,0,47,0,28,0,28,33.0,5.5
opal/util/argv.c,252,110,0.437,150,55,0.367,16,9,0.562,60,'2.6875',32.0625,2.3125,4,3,76,0,16,39,12,107,0,59,0,59,91.2,5.7
opal/util/basename.c,48,29,0.604,28,14,0.5,3,2,0.667,6,'8.33333333333333',33.3333333333333,1.33333333333333,2,1,42,0,3,8,2,35,0,21,0,21,27.0,9.0
opal/util/bipartite_graph.c,398,320,0.804,280,191,0.682,21,20,0.952,0,'4.34615384615385',28.8461538461538,2.53846153846154,7,6,103,0,26,133,42,175,0,382,0,382,122.4,5.1
opal/util/bit_ops.h,26,26,1.0,8,8,1.0,4,4,1.0,0,'4.25',18.75,1.25,0,4,26,0,4,4,0,0,0,0,0,0,16.8,4.2
opal/util/crc.c,796,15,0.019,324,5,0.015,7,1,0.143,0,'2.21428571428571',77.6428571428571,3.5,1,6,326,2,14,36,6,122,0,239,0,239,142.1,20.3
opal/util/ethtool.c,3,0,0.0,0,0,,1,0,0.0,0,6,41.0,1.0,2,1,41,0,1,3,2,16,0,6,0,6,7.0,7.0
opal/util/event.c,66,52,0.7879999999999999,26,17,0.654,5,4,0.8,0,'4.6',26.6,1.0,6,3,59,5,5,24,18,35,0,214,0,214,21.0,4.2
opal/util/fd.c,72,0,0.0,40,0,0.0,7,0,0.0,7,2,18.5714285714286,1.57142857142857,3,7,48,0,7,11,21,20,0,23,0,23,32.2,4.6
opal/util/few.c,16,0,0.0,10,0,0.0,1,0,0.0,1,8,47.0,2.0,0,1,47,0,1,1,0,23,0,13,0,13,8.0,8.0
opal/util/if.c,281,0,0.0,168,0,0.0,23,0,0.0,9,2,4.0625,1.9375,0,16,5,0,16,16,0,141,0,272,0,272,113.1,2.9
opal/util/info.c,188,0,0.0,196,0,0.0,21,0,0.0,0,'2.81481481481481',12.0740740740741,2.7037037037037,6,13,41,1,27,92,78,114,0,406,0,406,46.2,2.2
opal/util/keyval_parse.c,203,34,0.1669999999999999,107,11,0.103,10,4,0.4,5,'6.5',32.7,1.4,5,1,58,8,10,62,5,46,0,456,0,456,63.0,6.3
opal/util/malloc.c,71,16,0.225,32,3,0.094,7,2,0.286,0,2,14.5,2.66666666666667,3,3,27,2,6,20,9,47,0,389,0,389,28.8,3.6
opal/util/minmax.h,5,0,0.0,20,0,0.0,10,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,0,6,0.0,0.0
opal/util/net.c,105,25,0.238,54,10,0.185,10,2,0.2,11,2,5.5,1.1,0,10,21,0,10,10,0,62,0,409,0,409,72.0,3.6
opal/util/numtostr.c,26,0,0.0,8,0,0.0,2,0,0.0,0,4,20.0,1.0,1,2,20,0,2,4,2,19,0,15,0,15,6.0,3.0
opal/util/opal_environ.c,97,17,0.175,46,6,0.13,5,3,0.6,47,'7.2',43.6,2.0,3,3,105,1,5,16,9,71,0,43,0,43,33.0,6.6
opal/util/opal_getcwd.c,27,0,0.0,20,0,0.0,1,0,0.0,6,2,66.0,2.0,3,1,66,0,1,4,3,33,0,17,0,17,12.0,12.0
opal/util/os_dirpath.c,119,0,0.0,74,0,0.0,4,0,0.0,2,2,62.0,2.0,6,2,115,1,4,16,12,82,0,157,0,157,40.8,10.2
opal/util/os_path.c,46,0,0.0,30,0,0.0,1,0,0.0,13,2,69.0,2.0,0,1,69,1,1,2,0,22,0,29,0,29,13.0,13.0
opal/util/path.c,225,0,0.0,166,0,0.0,10,0,0.0,14,'3.1',47.8,2.3,7,3,161,0,10,37,21,183,0,169,0,169,114.0,11.4
opal/util/printf.c,30,9,0.3,8,1,0.125,4,2,0.5,89,'7.6',31.6,3.2,2,1,154,0,5,11,2,59,0,110,0,110,48.0,8.0
opal/util/proc.c,64,0,0.0,32,0,0.0,15,0,0.0,0,'2.31578947368421',5.73684210526316,1.63157894736842,5,16,16,15,19,38,80,41,0,389,0,389,25.5,1.7
opal/util/sha256.c,90,90,1.0,18,18,1.0,4,4,1.0,1,'2.75',28.0,2.0,3,2,45,1,4,21,6,31,0,196,0,196,12.8,3.2
opal/util/stacktrace.c,275,34,0.124,150,22,0.147,5,1,0.2,0,'2.25',34.25,1.0,6,3,120,6,4,20,18,97,0,486,0,486,159.0,31.8
opal/util/string_copy.c,10,10,1.0,6,5,0.833,1,1,1.0,43,2,24.0,3.0,1,1,24,0,1,2,1,16,0,8,0,8,3.0,3.0
opal/util/sys_limits.c,114,10,0.088,60,2,0.033,3,2,0.667,0,'15.3333333333333',66.3333333333333,1.66666666666667,4,2,135,1,3,14,8,43,0,137,0,137,45.0,15.0
opal/util/uri.c,73,0,0.0,30,0,0.0,3,0,0.0,0,2,41.6666666666667,1.66666666666667,4,3,56,1,3,12,12,39,0,126,0,126,18.0,6.0
test/asm/atomic_barrier.c,5,5,1.0,0,0,,1,1,1.0,0,2,12.0,2.0,0,1,12,0,1,1,0,23,0,27,0,27,1.0,1.0
test/asm/atomic_cmpset.c,145,137,0.945,150,78,0.52,2,2,1.0,0,'5.5',105.5,1.5,2,1,196,18,2,23,2,36,0,217,0,217,10.0,5.0
test/asm/atomic_math.c,154,73,0.474,62,34,0.5479999999999999,3,3,1.0,0,'12.3333333333333',82.6666666666667,1.66666666666667,2,1,197,3,3,14,2,28,0,104,0,104,54.0,18.0
test/class/opal_bitmap.c,166,149,0.898,78,44,0.564,13,13,1.0,0,'3.38461538461538',19.4615384615385,1.38461538461538,4,1,62,1,13,54,4,20,0,361,0,361,37.8,2.7
test/class/opal_cstring.c,142,136,0.958,230,115,0.5,1,1,1.0,0,7,213.0,2.0,2,1,213,0,1,6,2,21,0,410,0,410,6.0,6.0
test/class/opal_fifo.c,151,139,0.921,82,61,0.7440000000000001,4,4,1.0,0,'8.25',59.5,1.5,9,1,162,0,4,25,9,11,0,605,0,605,28.8,7.2
test/class/opal_lifo.c,105,94,0.895,60,41,0.6829999999999999,3,3,1.0,0,'7.66666666666667',56.0,1.66666666666667,9,1,131,0,3,22,9,10,0,569,0,569,20.1,6.7
test/class/opal_pointer_array.c,101,81,0.802,70,43,0.614,2,2,1.0,0,'13.5',72.0,1.5,5,1,132,0,2,17,5,33,0,345,0,345,25.0,12.5
test/class/opal_proc_table.c,71,58,0.8170000000000001,36,22,0.611,5,5,1.0,0,'4.8',28.2,1.4,8,1,67,4,5,39,8,39,0,542,0,542,33.0,5.5
test/class/opal_value_array.c,49,42,0.857,22,18,0.818,1,1,1.0,0,11,84.0,2.0,5,1,84,0,1,9,5,32,0,525,0,525,10.0,10.0
test/datatype/ddt_pack.c,314,223,0.71,162,81,0.5,2,2,1.0,0,'63.5',234.5,3.5,9,1,455,0,2,25,9,61,0,570,0,570,83.0,41.5
test/datatype/ddt_raw2.c,91,75,0.8240000000000001,34,21,0.618,2,2,1.0,0,'7.5',112.5,3.5,11,1,150,0,2,32,11,22,0,452,0,452,13.0,6.5
test/datatype/ddt_raw.c,211,191,0.905,218,111,0.509,3,3,1.0,0,'9.66666666666667',91.3333333333333,2.0,14,1,191,1,3,48,14,54,0,721,0,721,27.0,9.0
test/datatype/ddt_test.c,392,364,0.929,298,157,0.527,6,6,1.0,4,'10.5',85.1666666666667,2.5,13,1,226,1,6,77,13,56,0,858,0,858,57.0,9.5
test/datatype/external32.c,162,93,0.574,82,43,0.524,5,5,1.0,0,'9.4',45.6,4.8,12,1,98,1,5,45,12,14,0,492,0,492,46.0,9.2
test/datatype/large_data.c,93,54,0.581,26,10,0.385,2,2,1.0,0,'8.5',70.5,2.5,7,1,92,1,2,16,7,27,0,465,0,465,15.0,7.5
test/datatype/opal_datatype_test.c,568,476,0.838,388,213,0.5489999999999999,6,6,1.0,0,'15.6666666666667',122.5,2.5,15,1,244,1,6,89,15,60,0,910,0,910,91.8,15.3
test/datatype/opal_ddt_lib.c,279,214,0.767,112,64,0.5710000000000001,20,19,0.95,0,'2.875',22.0416666666667,2.33333333333333,19,14,69,3,24,194,266,55,0,258,0,258,70.4,3.2
test/datatype/partial.c,82,51,0.622,42,21,0.5,2,1,0.5,0,10,66.5,2.5,9,1,104,0,2,16,9,37,0,472,0,472,17.0,8.5
test/datatype/position_noncontig.c,120,92,0.767,54,32,0.593,5,5,1.0,0,'5.4',38.2,4.2,13,1,62,1,5,49,13,26,0,480,0,480,26.0,5.2
test/datatype/unpack_hetero.c,38,34,0.895,24,12,0.5,1,1,1.0,0,4,62.0,2.0,6,1,62,1,1,9,6,26,0,430,0,430,3.0,3.0
test/monitoring/check_monitoring.c,302,0,0.0,300,0,0.0,97,0,0.0,0,11,63.6666666666667,2.33333333333333,7,1,166,2,6,31,7,56,0,496,0,496,72.0,12.0
test/monitoring/example_reduce_count.c,80,0,0.0,30,0,0.0,1,0,0.0,0,18,116.0,2.0,14,1,116,3,1,19,14,11,0,42,0,42,18.0,18.0
test/monitoring/monitoring_test.c,217,0,0.0,100,0,0.0,1,0,0.0,0,49,320.0,2.0,13,1,320,6,1,21,13,93,0,109,0,109,55.0,55.0
test/monitoring/test_overhead.c,163,0,0.0,41,0,0.0,11,0,0.0,0,'3.72727272727273',23.1818181818182,3.72727272727273,5,1,92,5,11,63,5,30,0,84,0,84,38.5,3.5
test/monitoring/test_pvar_access.c,200,0,0.0,72,0,0.0,2,0,0.0,0,21,139.5,3.0,14,1,271,8,2,27,14,52,0,102,0,102,40.0,20.0
test/spc/spc_test.c,114,0,0.0,54,0,0.0,2,0,0.0,0,15,81.5,2.0,17,1,144,0,2,22,17,18,0,57,0,57,29.0,14.5
test/support/support.c,59,34,0.5760000000000001,22,11,0.5,11,8,0.727,0,'2.25',8.83333333333333,1.58333333333333,2,8,33,0,12,18,16,27,0,54,0,54,13.3,1.9
test/threads/opal_atomic_thread_bench.c,124,115,0.927,68,60,0.882,5,4,0.8,0,12,87.0,1.0,0,1,159,3,2,6,0,10,0,686,0,686,31.0,6.2
test/threads/opal_condition.c,51,49,0.961,12,8,0.667,3,3,1.0,0,3,27.3333333333333,1.33333333333333,5,1,43,5,3,26,5,22,0,532,0,532,6.0,2.0
test/threads/opal_thread.c,22,22,1.0,4,2,0.5,3,3,1.0,0,2,13.0,1.33333333333333,3,1,29,1,3,14,3,11,0,370,0,370,3.0,1.0
test/util/bipartite_graph.c,602,598,0.993,844,446,0.528,13,13,1.0,0,'4.30769230769231',75.3076923076923,1.15384615384615,5,1,367,2,13,87,5,141,0,804,0,804,68.89999999999999,5.3
test/util/opal_bit_ops.c,81,55,0.679,24,17,0.708,9,9,1.0,0,'3.33333333333333',19.1111111111111,1.33333333333333,4,1,45,0,9,39,4,27,0,286,0,286,27.0,3.0
test/util/opal_json.c,161,119,0.7390000000000001,57,32,0.561,8,8,1.0,0,'5.5',29.5,1.875,5,1,110,0,8,50,5,26,0,573,0,573,36.8,4.6
test/util/opal_path_nfs.c,11,5,0.455,4,1,0.25,1,1,1.0,0,4,17.0,2.0,1,1,17,0,1,2,1,63,0,248,0,248,35.2,8.8
test/util/opal_sha256.c,29,28,0.966,10,6,0.6,2,2,1.0,0,3,23.0,1.0,2,1,34,0,2,10,2,23,0,358,0,358,7.0,3.5
ompi/mca/coll/xhc/coll_xhc.h,24,0,0.0,10,0,0.0,4,0,0.0,26,2.0,1.0,1.0,0,2,1,176,2,2,0,0,1,633,1,632,8.8,2.2
ompi/mca/coll/ftagree/coll_ftagree_earlyreturning.c,1495,0,0.0,1111,0,0.0,59,0,0.0,21,0.0,47.9827586206897,2.56896551724138,53,14,252,91,58,681,742,336,6,1612,5,1607,432.0,7.2
ompi/mca/coll/han/coll_han.h,19,0,0.0,14,0,0.0,2,0,0.0,43,0.0,33.8,2.16,33,25,169,212,25,168,825,0,1,629,0,629,7.0,3.5
ompi/mca/pml/ob1/pml_ob1_hdr.h,115,0,0.0,11,0,0.0,10,0,0.0,54,0.0,17.2,6.0,12,2,44,54,10,66,24,0,0,600,0,600,45.6,3.8
opal/mca/btl/base/btl_base_am_rdma.c,622,0,0.0,382,0,0.0,41,0,0.0,9,0.0,23.5957446808511,4.87234042553191,20,10,95,56,47,362,200,164,0,848,0,848,164.0,4.0
ompi/mca/coll/base/coll_base_util.h,18,0,0.0,10,0,0.0,2,0,0.0,31,0,0,0,0,0,0,40,0,0,0,0,0,621,0,621,6.0,3.0
ompi/group/group.h,54,0,0.0,32,0,0.0,9,0,0.0,72,0.0,30.7254901960784,2.66666666666667,23,19,97,29,51,262,437,0,0,525,0,525,27.0,2.7
ompi/communicator/communicator.h,106,0,0.0,46,0,0.0,23,0,0.0,305,0.0,39.6363636363636,3.30909090909091,64,27,240,52,55,481,1728,0,0,548,0,548,50.0,2.0
opal/datatype/opal_copy_functions_heterogeneous.c,409,14,0.034,344,18,0.052,25,4,0.16,3,0.0,44.4,5.2,6,5,57,39,10,83,30,140,0,563,0,563,121.79999999999998,8.7
ompi/mca/osc/rdma/osc_rdma_types.h,10,0,0.0,0,0,,2,0,0.0,18,2.0,4.0,1.5,0,6,10,35,6,6,0,0,5,0,0,5,2.0,1.0
ompi/mca/bml/bml.h,96,0,0.0,24,0,0.0,16,0,0.0,43,0.0,9.8421052631579,3.6315789473684195,6,19,20,32,19,70,114,0,0,456,0,456,32.3,1.9
opal/datatype/opal_datatype_internal.h,6,6,1.0,2,2,1.0,1,1,1.0,80,0.0,23.75,2.75,9,4,41,26,4,30,36,0,6,0,0,6,2.0,2.0
ompi/mca/coll/libnbc/nbc_internal.h,105,0,0.0,62,0,0.0,11,0,0.0,37,0.0,17.6666666666667,3.85185185185185,31,15,69,38,27,138,465,0,10,676,6,670,49.2,4.1
ompi/mca/osc/rdma/osc_rdma.h,178,0,0.0,117,0,0.0,24,0,0.0,8,0.0,15.9259259259259,1.96296296296296,28,16,112,81,27,98,448,0,3,719,0,719,69.6,2.9
ompi/mca/osc/rdma/osc_rdma_sync.h,2,0,0.0,0,0,,1,0,0.0,7,2.0,1.0,1.0,0,1,1,25,1,1,0,0,0,551,0,551,1.0,1.0
opal/class/opal_hash_table.c,471,250,0.531,234,89,0.38,38,27,0.711,2,0.0,18.675,2.85,8,10,57,17,40,245,80,148,0,469,0,469,163.4,4.3
ompi/mca/osc/rdma/osc_rdma_peer.h,21,0,0.0,4,0,0.0,6,0,0.0,20,0,0,0,0,0,0,23,0,0,0,0,8,0,0,8,7.800000000000001,1.3
opal/mca/btl/smcuda/btl_smcuda.h,46,0,0.0,12,0,0.0,3,0,0.0,13,0,0,0,0,0,0,64,0,0,0,0,0,461,0,461,9.0,3.0
test/class/ompi_rb_tree.c,227,113,0.498,124,57,0.46,7,5,0.7140000000000001,63,0.0,36.5,1.875,9,2,126,11,8,42,18,26,0,655,0,655,63.0,9.0
ompi/mca/pml/pml.h,4,0,0.0,0,0,,2,0,0.0,73,2.0,4.0,1.0,1,1,4,35,2,6,1,0,0,469,0,469,2.0,1.0
test/datatype/ddt_lib.c,220,150,0.682,108,51,0.472,19,16,0.8420000000000001,10,0.0,17.5263157894737,1.52631578947368,17,10,54,14,19,140,170,55,0,571,0,571,45.6,2.4
opal/mca/btl/sm/btl_sm_fbox.h,159,0,0.0,72,0,0.0,11,0,0.0,1,0.0,27.1666666666667,2.16666666666667,21,2,86,13,12,121,42,0,300,3,5,295,37.4,3.4
ompi/dpm/dpm.c,1323,0,0.0,802,0,0.0,19,0,0.0,19,0.0,137.578947368421,2.52631578947368,39,9,825,12,19,158,351,364,0,2031,0,2031,276.0,13.8
opal/mca/smsc/smsc.h,7,0,0.0,6,0,0.0,2,0,0.0,32,0.0,4.33333333333333,1.0,1,2,8,18,3,8,2,0,0,370,0,370,5.0,2.5
opal/class/opal_lifo.h,51,49,0.961,18,16,0.889,7,7,1.0,5,0.0,12.0,1.33333333333333,4,5,36,8,9,40,20,0,0,190,0,190,28.8,2.4
ompi/communicator/ft/comm_ft_detector.c,336,0,0.0,218,0,0.0,13,0,0.0,6,0.0,45.0769230769231,1.76923076923077,21,1,118,37,13,203,21,80,5,821,10,811,89.7,6.9
ompi/op/op.h,100,0,0.0,44,0,0.0,6,0,0.0,44,0,0,0,0,0,0,29,0,0,0,0,0,447,0,447,28.0,4.0
ompi/request/request.h,68,0,0.0,62,0,0.0,7,0,0.0,133,0,0,0,0,0,0,26,0,0,0,0,2,469,1,468,28.0,4.0
ompi/mca/coll/han/coll_han_alltoallv.c,437,0,0.0,270,0,0.0,8,0,0.0,4,0.0,100.777777777778,6.44444444444444,23,2,290,13,9,75,46,164,2,818,3,815,114.3,12.7
ompi/datatype/ompi_datatype.h,75,34,0.4529999999999999,24,5,0.208,15,9,0.6,306,0.0,31.3207547169811,3.13207547169811,34,17,213,16,53,359,578,0,0,419,0,419,32.0,1.6
ompi/attribute/attribute.c,427,23,0.054,455,10,0.022,29,2,0.069,31,0.0,26.5405405405405,3.35135135135135,17,12,108,15,37,221,204,485,0,948,0,948,127.6,4.4
opal/class/opal_hash_table.h,2,2,1.0,0,0,,1,1,1.0,44,2.0,20.2857142857143,3.2857142857142896,8,28,50,14,28,167,224,0,0,369,0,369,1.0,1.0
opal/util/cmd_line.c,622,0,0.0,362,0,0.0,27,0,0.0,7,0.0,36.5161290322581,2.2903225806451606,12,13,263,17,31,198,156,275,0,486,0,486,194.4,7.2
ompi/mca/coll/accelerator/coll_accelerator.h,13,0,0.0,4,0,0.0,2,0,0.0,15,0.0,45.2666666666667,5.6,21,3,72,9,15,129,63,0,0,553,0,553,4.0,2.0
opal/class/opal_list.h,111,92,0.8290000000000001,52,25,0.481,12,10,0.833,32,0.0,21.0,1.70588235294118,4,12,44,7,17,61,48,0,0,179,0,179,34.8,2.9
ompi/mca/coll/libnbc/libdict/hb_tree.c,491,0,0.0,366,0,0.0,41,0,0.0,3,0.0,12.1451612903226,1.38709677419355,7,22,95,13,62,244,154,36,0,164,0,164,168.1,4.1
test/datatype/position.c,126,90,0.7140000000000001,56,31,0.5539999999999999,6,5,0.833,2,5.0,33.8333333333333,3.83333333333333,15,1,63,7,6,53,15,28,0,486,0,486,30.1,4.3
opal/datatype/opal_datatype.h,41,16,0.39,10,0,0.0,11,5,0.455,138,0.0,33.5333333333333,1.93333333333333,23,28,319,50,30,209,644,0,0,95,0,95,16.799999999999997,1.4
ompi/communicator/comm_cid.c,842,0,0.0,570,0,0.0,38,0,0.0,4,0.0,38.6666666666667,3.33333333333333,39,9,192,31,36,407,351,206,1,1052,0,1052,216.6,5.7
ompi/errhandler/errhandler.h,7,0,0.0,2,0,0.0,2,0,0.0,9,0,0,0,0,0,0,14,0,0,0,0,1,380,0,380,3.0,1.5
